domain,page,page_title,pageviews
www.muni.org,www.muni.org/departments/internal_audit/pages/relatedagencies.aspx,Related Agencies,4
www.muni.org,"www.muni.org/departments/library/events/pages/inobservanceofpresidents'day-loussaclibraryclosure.aspx","In Observance of Presidents' Day - Loussac Library Closure",4
www.muni.org,www.muni.org/departments/library/howdoi/pages/displaypost.aspx,Get a display posted at the library?,4
www.muni.org,www.muni.org/departments/library/kids/events/pages/teenadvisoryboard.aspx,Teen Advisory Board,4
www.muni.org,www.muni.org/departments/library/kids/pages/coolbooksforkids.aspx,Cool Books for Kids,4
www.muni.org,www.muni.org/departments/library/pages/emailproblem.aspx,email problem,4
www.muni.org,www.muni.org/departments/library/pages/mission.aspx,Mission,4
www.muni.org,www.muni.org/departments/mayor/boards/psac/pages/archivedminutes.aspx,Archived Minutes,4
www.muni.org,www.muni.org/departments/mayor/challengeaward/pages/elizabethmary.aspx,Elizabeth Mary,4
www.muni.org,www.muni.org/departments/mayor/pages/alaska’slittledavis-baconact.aspx,Alaska’s Little Davis-Bacon Act,4
www.muni.org,www.muni.org/departments/mayor/pages/moaseeks2013summerinternapplicants.aspx,MOA Seeks Summer Intern Applicants,4
www.muni.org,www.muni.org/departments/mayor/pages/vetoofao2010-54(s).aspx,VETO OF AO 2010-54 (S),4
www.muni.org,www.muni.org/departments/mayor/pages/whogovernsme.aspx,Who Governs Me,4
www.muni.org,"www.muni.org/departments/mayor/pressreleases/pages/2015mayor’scharityballdonation,2016mayor’scharityballselections.aspx","2015 Mayor’s Charity Ball Donation, 2016 Mayor’s Charity Ball Selections",4
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/20160422 purchaseofbelugarivergasfieldapproved.aspx,Purchase of Beluga River Gas Field Approved,4
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/communityopenhouses.aspx,Community Open Houses,4
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzselectsandrewhalcro.aspx,Mayor Berkowitz Selects Andrew Halcro To Lead the Anchorage Community Development Authority,4
www.muni.org,www.muni.org/departments/medical/pages/reimbursementtutoral.aspx,Reimbursement Tutoral,4
www.muni.org,www.muni.org/departments/ocpd/development/bsd/pages/buildingboardagenda091814.aspx,Building Board Agenda091814,4
www.muni.org,www.muni.org/departments/ocpd/planning/physical/envplanning/pages/agencycontacts.aspx,Agency Contacts,4
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/t21_7.aspx,"Title 21 Anchorage's land use regulations, development and design standards",4
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/title21projectdocuments.aspx,Title 21 Project Documents,4
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/title21publichearingdraft.aspx,Title 21 Rewrite,4
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/fairviewneighborhoodplan2014.aspx,Fairview Neighborhood Plan 2014,4
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/girdwoodareaplan.aspx,Girdwood Area Plan,4
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/historicpreservationplan2013.aspx,Historic Preservation Plan 2013,4
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/w.aspx,W,4
www.muni.org,www.muni.org/departments/oem/events/pages/zombieoct2012.aspx,Zombie Preparedness 101 w/the CDC,4
www.muni.org,www.muni.org/departments/oem/prepared/pages/emergencysanitation.aspx,Emergency Sanitation,4
www.muni.org,www.muni.org/departments/parks/events/pages/daveroseparkfix-it.aspx,Dave Rose Park Fix-It,4
www.muni.org,www.muni.org/departments/parks/howdoi/pages/default.aspx,"How Do I's",4
www.muni.org,www.muni.org/departments/parks/howdoi/pages/reportgraffitiintheparks.aspx,Report Graffiti In A Park?,4
www.muni.org,www.muni.org/departments/parks/pages/centennialparkcampgroundimprovements.aspx,Centennial Park Campground Improvements,4
www.muni.org,www.muni.org/departments/parks/pages/chestercreekprojectgraphics.aspx,Chester Creek Project Graphics,4
www.muni.org,www.muni.org/departments/parks/pages/fnbptrailsplandocs.aspx,FNBP Trails Plan Docs,4
www.muni.org,www.muni.org/departments/parks/pages/fnbptrailsplanschedule.aspx,FNBP Trails Plan Schedule,4
www.muni.org,www.muni.org/departments/parks/pages/ghfaq.aspx,GHFAQ,4
www.muni.org,www.muni.org/departments/parks/pages/moenfixit2015.aspx,Moen Fix-It 2015,4
www.muni.org,www.muni.org/departments/parks/pages/nparks.aspx,N Parks,4
www.muni.org,www.muni.org/departments/parks/pages/saspgraphics.aspx,SASP Graphics,4
www.muni.org,www.muni.org/departments/parks/pages/scenic park fix it page.aspx,Scenic Park Fix It page,4
www.muni.org,www.muni.org/departments/parks/pages/section36mpdocus.aspx,Section 36 MP Docus,4
www.muni.org,www.muni.org/departments/parks/pages/youthbreakdancing.aspx,Youth Break Dancing,4
www.muni.org,www.muni.org/departments/police/pages/chiefmewtalksbikedriversafety.aspx,Chief Mew Talks Cyclist/Driver Safety,4
www.muni.org,www.muni.org/departments/police/pages/millerbio.aspx,MillerBio,4
www.muni.org,www.muni.org/departments/police/pages/sturgusbio.aspx,Sturgus Bio,4
www.muni.org,www.muni.org/departments/police/pages/udlandbio.aspx,Udland Bio,4
www.muni.org,www.muni.org/departments/police/pressreleases/pages/boydiesfollowingcollisionwithvehicle.aspx,Boy Dies Following Collision with Vehicle,4
www.muni.org,www.muni.org/departments/police/pressreleases/pages/missingpersonoleanaandrew.aspx,Missing Person Oleana Andrew,4
www.muni.org,www.muni.org/departments/police/pressreleases/pages/policeinvestigatestabbingsineastanchorage.aspx,Police Investigate Stabbings in East Anchorage,4
www.muni.org,www.muni.org/departments/police/pressreleases/pages/reddicallerhelpsanchoragepoliceapprehendimpaireddriver.aspx,REDDI Caller Helps Anchorage Police Apprehend Impaired Driver,4
www.muni.org,www.muni.org/departments/public_works_administration/publicart/pages/roles.aspx,Roles,4
www.muni.org,www.muni.org/departments/transit/peoplemover/news/pages/anhcshuttleservice.aspx,ANHC Shuttle Service,4
www.muni.org,www.muni.org/departments/transit/peoplemover/news/pages/aprilptabmeeting.aspx,April Public Transit Advisory Board Meeting,4
www.muni.org,"www.muni.org/departments/transit/peoplemover/news/pages/celebratedrseuss'sbirthday.aspx","Celebrate Dr. Seuss's Birthday",4
www.muni.org,www.muni.org/departments/transit/peoplemover/news/pages/detours.aspx,"Routes 3, 8 & 75 Detours - July 26-28, 2013",4
www.muni.org,www.muni.org/departments/transit/peoplemover/news/pages/dttchours.aspx,New Customer Service Hours at the Downtown Transit Center,4
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/aassafetytips.aspx,Adopt-A-Stop Safety Tips,4
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/pmandthelibrary.aspx,People Mover and the library,4
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/relatedlinks.aspx,Related Links,4
www.muni.org,www.muni.org/departments/transit/sharearide/pages/carpoolingtips.aspx,Carpooling Tips,4
www.muni.org,www.muni.org/departments/transit/sharearide/pages/whatisvan.aspx,What is Vanpooling,4
www.muni.org,www.muni.org/epayments/pages/epayconfirmation.aspx,ePay Bus Pass Confirmation,4
www.muni.org,www.muni.org/pages/rssfeeds.aspx/,RSS Feeds,4
www.muni.org,www.muni.org/publicnotice/pages/010711ws4.aspx,Worksession RE: Parking Charter Amendment,4
www.muni.org,www.muni.org/publicnotice/pages/050911sec.aspx,Salaries & Emoluments Commission,4
www.muni.org,www.muni.org/publicnotice/pages/051011aam.aspx,Regular Anchorage Assembly Meeting,4
www.muni.org,www.muni.org/publicnotice/pages/2016c025.aspx,2016C025 SYLVAN DRIVE RECONSTRUCTION FAIRWEATHER DRIVE TO OLD SEWARD HWY,4
www.muni.org,www.muni.org/publicnotice/pages/2016p016.aspx,2016P016 Provide Professional Information Technology Services,4
www.muni.org,www.muni.org/publicnotice/pages/aspr20160418.aspx,Administrative Site Plan Review,4
www.muni.org,www.muni.org/publicnotice/pages/assemblycommitteeontheregulationandtaxationofmarijuana02252016.aspx,Assembly Committee on the Regulation and Taxation of Marijuana 02252016,4
www.muni.org,www.muni.org/publicnotice/pages/assemblymemorandumnoam210-201604122016.aspx,Assembly Memorandum No. AM 210-2016 04122016,4
www.muni.org,www.muni.org/publicnotice/pages/boardofequalization04052016.aspx,Board of Equalization,4
www.muni.org,www.muni.org/publicnotice/pages/boardofequalization04062016a.aspx,Board of Equalization,4
www.muni.org,"www.muni.org/publicnotice/pages/jointworksessionassembly-planningzoningcommissionreao2015-142,title21telecommunicationsfacilities,includingcelltowers041420.aspx","Joint Worksession Assembly - Planning & Zoning Commission re AO 2015-142, Title 21 telecommunications facilities, including cell towers 04142016",4
www.muni.org,www.muni.org/publicnotice/pages/marijuanaregulationandtaxation.aspx,Marijuana Regulation and Taxation,4
www.muni.org,www.muni.org/publicnotice/pages/on-siteprojecttour-mlpplant2aexpansionproject08012014.aspx,On-site Project Tour-ML&P Plant 2A Expansion Project 08012014,4
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2015-14202232016.aspx,Ordinance No. AO 2015-142 02232016,4
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2016-1001262016.aspx,Ordinance No. AO 2016-10 01262016,4
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2016-3204122016.aspx,Ordinance No. AO 2016-32 04122016,4
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2016-4304262016.aspx,Ordinance No. AO 2016-43 04262016,4
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2016-4604262016.aspx,Ordinance No. AO 2016-46 04262016,4
www.muni.org,www.muni.org/publicnotice/pages/pbph03072012.aspx,Platting Board Public Hearing-Notice of Preliminary Plat Applications,4
www.muni.org,www.muni.org/publicnotice/pages/prop9recount.aspx,Prop9recount,4
www.muni.org,www.muni.org/publicnotice/pages/publicsafetycommitteemeeting04202016.aspx,Public Safety Committee Meeting 04202016,4
www.muni.org,www.muni.org/publicnotice/pages/pzcph20160502.aspx,Planning and Zoning Commission Public Hearing,4
www.muni.org,www.muni.org/publicnotice/pages/rfp2015p018.aspx,RFP 2015P018,4
www.muni.org,www.muni.org/publicnotice/pages/totem lrsa.aspx,Totem LRSA 04-29-15,4
www.muni.org,"www.muni.org/publicnotice/pages/women'scommissionmeetingjuly2016.aspx","Women's Commission Meeting",4
www.muni.org,www.muni.org/publicnotice/pages/worksessionre2016propertyappraisalannualvaluationreport01082016.aspx,Worksession re 2016 Property Appraisal Annual Valuation Report 01082016,4
www.muni.org,www.muni.org/publicnotice/pages/worksessionretowingordinancere-write954and105410242014.aspx,Worksession re Towing Ordinance Re-Write 9.54 and 10.54 10242014,4
www.muni.org,www.muni.org/publicnotice/pages/zbeaph20160211.aspx,Zoning Board of Examiners and Appeals-Notice of Public Hearing,4
www.muni.org,www.muni.org/searchcenter/pages/results.aspx#6,Results,4
www.muni.org,www.muni.org/departments/aerc/pages/weareanchorage.aspx,We Are Anchorage,3
www.muni.org,www.muni.org/departments/apfrs/pages/planii.aspx,Plan II,3
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/ballotpropositions2008.aspx,Ballot Propositions 2008,3
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/candidates2010.aspx,2010 Candidates for Office,3
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/candidates2011.aspx,Candidates 2011,3
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/results.aspx,(not set),3
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/upcomingelections.aspx,(not set),3
www.muni.org,www.muni.org/departments/assembly/clerk/licensing/pages/pawnbroker.aspx,Pawnbroker,3
www.muni.org,www.muni.org/departments/assembly/ethics/pages/ethicsnoticeofpotentialviolationpage.aspx,Ethics Notice of Potential Violation Page,3
www.muni.org,www.muni.org/departments/assembly/events/pages/alaskapolicememorialday05082015.aspx,Alaska Police Memorial Day Ceremony,3
www.muni.org,www.muni.org/departments/assembly/events/pages/anchoragelegislativecaucuspublicmeeting22214.aspx,Anchorage Legislative Caucus Public Meeting,3
www.muni.org,www.muni.org/departments/assembly/events/pages/anchoragepolicedepartmentgraduationceremony032414.aspx,Anchorage Police Department Graduation Ceremony,3
www.muni.org,www.muni.org/departments/assembly/events/pages/anchorageseniorcitizensadvisorycommissionalaskacommissiononaging09172015.aspx,Anchorage Senior Citizens Advisory Commission & Alaska Commission on Aging,3
www.muni.org,www.muni.org/departments/assembly/events/pages/budgetandfinancecommitteemeeting04212016.aspx,Budget and Finance Committee Meeting,3
www.muni.org,www.muni.org/departments/assembly/events/pages/eagleriverfineartscabaret04082016.aspx,Eagle River Fine Arts Cabaret,3
www.muni.org,www.muni.org/departments/assembly/events/pages/grandopeningspenardfirestation509282013.aspx,Spenard Fire Station 5 Grand Opening Ceremony,3
www.muni.org,www.muni.org/departments/assembly/events/pages/taxationandregulationofmarijuanacommitteemeeting04282016.aspx,CANCELLED: Taxation and Regulation of Marijuana Committee Meeting,3
www.muni.org,www.muni.org/departments/assembly/pages/memberprofiles.aspx,(not set),3
www.muni.org,www.muni.org/departments/budget/capitalbudgets/pages/2013ppsdcapital.aspx,2013 ppsd Capital,3
www.muni.org,www.muni.org/departments/budget/ciparchive/pages/default.aspx,Community Council Surveys,3
www.muni.org,www.muni.org/departments/budget/goarchive/pages/2010bonds.aspx,2010 Bonds,3
www.muni.org,www.muni.org/departments/budget/goarchive/pages/2010prop2-3.aspx,2010 Prop 2-3,3
www.muni.org,www.muni.org/departments/budget/operatingarchive/pages/2014bacrptonproptax.aspx,2014 BAC Rpt on Prop Tax,3
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/1954 city budget.aspx,1954 City Budget,3
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/1973citybudget.aspx,1973 City Budget,3
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/2007ggob.aspx,2007 Operating Budgets,3
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/2009ggob.aspx,2009 Operating Budgets,3
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/2014revggob.aspx,2014 Revised GG Budgets,3
www.muni.org,www.muni.org/departments/equal_opportunity/pages/title_vii.aspx,Title VII,3
www.muni.org,www.muni.org/departments/finance/property_appraisal/exemption/pages/default.aspx,Default,3
www.muni.org,www.muni.org/departments/finance/treasury/proptax/pages/realestatepropertytaxes.aspx,(not set),3
www.muni.org,www.muni.org/departments/fire/events/pages/default.aspx,Events,3
www.muni.org,www.muni.org/departments/fire/pressreleases/pages/04252011fourplexfire.aspx,Four plex fire leaves one unit damaged,3
www.muni.org,www.muni.org/departments/fire/pressreleases/pages/090712windstormdebrisdisposalatwoodlots.aspx,Wind Storm Debris Disposal at Wood Lots,3
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/default.aspx,(not set),3
www.muni.org,www.muni.org/departments/health/admin/environment/airq/pages/amats.aspx,AMATS,3
www.muni.org,www.muni.org/departments/health/cemetery/pages/joclarkservice.aspx,J. Clark service,3
www.muni.org,www.muni.org/departments/health/cemetery/pages/jvandohrmannservice.aspx,J. VanDohrmann service,3
www.muni.org,www.muni.org/departments/health/cemetery/pages/kdyenservice.aspx,K. Dyen service,3
www.muni.org,www.muni.org/departments/health/cemetery/pages/plalichservice.aspx,P. Lalich service,3
www.muni.org,www.muni.org/departments/health/cemetery/pages/svaivaiservice.aspx,S. Vaivai service,3
www.muni.org,www.muni.org/departments/health/directservices/pages/ahsr.aspx,Anchorage Health Status Report,3
www.muni.org,www.muni.org/departments/health/phip/csd/plansandreports/pages/caper.aspx,Consolidated Annual Performance Assessment Reports,3
www.muni.org,"www.muni.org/departments/health/phip/howdoi/pages/howdoireportchangestomychildcareassistancecase,andwhatchangesdoihavetoreport.aspx","How Do I report changes to my Child Care Assistance case, and what changes do I have to report?",3
www.muni.org,www.muni.org/departments/internal_audit/pages/moore.aspx,"Bio, Moore, Tech",3
www.muni.org,www.muni.org/departments/internal_audit/pages/prjmgmtreportlist.aspx,Prj Mgmt Report List,3
www.muni.org,www.muni.org/departments/legal/criminal/howdoi/pages/handlepre-trialdiversion.aspx,Handle Pre-Trial Diversion,3
www.muni.org,www.muni.org/departments/library/events/pages/040216visionzeroanchorage@loussac.aspx,Vision Zero Anchorage @Loussac,3
www.muni.org,www.muni.org/departments/library/events/pages/051416codecamp@loussac.aspx,Code Camp @Loussac,3
www.muni.org,www.muni.org/departments/library/events/pages/051416cybersaturdaye-books@ll.aspx,Cyber Saturday: E-Books @LL,3
www.muni.org,www.muni.org/departments/library/events/pages/liveatthelibrary-batteriesnotincluded.aspx,Live at the Library - Batteries Not Included,3
www.muni.org,www.muni.org/departments/library/kids/pages/bravingbully.aspx,Braving the Bully,3
www.muni.org,www.muni.org/departments/library/kids/pages/games.aspx,Recommended Games for Kids,3
www.muni.org,www.muni.org/departments/library/pages/changepins.aspx,Change PINS,3
www.muni.org,www.muni.org/departments/library/pages/infoservices.aspx,Information Services,3
www.muni.org,www.muni.org/departments/library/pages/mayorsconfroom.aspx,"Mayor's Conference Room",3
www.muni.org,www.muni.org/departments/library/teens/pages/reviwedbyyou.aspx,Reviewed by you,3
www.muni.org,www.muni.org/departments/mayor/arra/pages/default.aspx,American Recovery & Reinvestment Act,3
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/012710sgvrrsabos.aspx,South Goldenview Rural Road service Area Board of Supervisors,3
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/060109fnbp.aspx,Far North Bicentennial Park User Group Meeting,3
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/20160425anchoragetransportationcommissionmeeting.aspx,Anchorage Transportation Commission Meeting,3
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/amatsfacmtg010913.aspx,AMATS Freight Advisory Committee Meeting,3
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/boardofequalization04042016.aspx,Board of Equalization,3
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/healthandhumanservicescommissionaprilmeeting.aspx,Health and Human Services Commission Meeting,3
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/pzcph20160418.aspx,Planning and Zoning Commission Public Hearing,3
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/zbeaph20160414.aspx,Zoning Board of Examiners and Appeals Public Hearing,3
www.muni.org,www.muni.org/departments/mayor/pages/knikarmbridge.aspx,Knik Arm Bridge,3
www.muni.org,www.muni.org/departments/mayor/pages/moapursuesefficiency.aspx,MOA pursues efficiency,3
www.muni.org,www.muni.org/departments/mayor/pages/panhandling.aspx,Pan Handling,3
www.muni.org,"www.muni.org/departments/mayor/pressreleases/pages/2015mayor’scharityballraisesover$190,000toanchorageorganizations.aspx","2015 Mayor’s Charity Ball Raises Over $190,000 to Anchorage Organizations",3
www.muni.org,"www.muni.org/departments/mayor/pressreleases/pages/anchorage,dodpartnertostudypotentialimpactsofjberforcereduction03042016.aspx","Anchorage, DOD Partner to Study Potential Impacts of JBER Force Reduction",3
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/anchoragepolicedepartmentwelcomes19newofficers.aspx,Anchorage Police Department Welcomes 19 New Officers,3
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/berkowitzlaunchesbaseeconomicanalysisreview.aspx,Berkowitz Launches Base Economic Analysis Review (BEAR) Group to Protect Local Economy,3
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/homelessnessactionplanpressavailability11162015.aspx,Homelessness Action Plan Press Availability,3
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzappointsanamericanswithdisabilitiesact(ada)coordinatorformunicipalityofanchorage.aspx,Mayor Berkowitz Appoints An Americans With Disabilities Act (ADA) Coordinator For Municipality of Anchorage,3
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzappointsmarkjohnstongeneralmanagerofmlp.aspx,Mayor Berkowitz Appoints Mark Johnston General Manager of ML&P,3
www.muni.org,"www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzinvitesinnovation,solutions.aspx","Mayor Berkowitz Invites Innovation, Solutions With “Anchorage Innovates”",3
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzprioritizespublicsafetyin2016budget.aspx,Mayor Berkowitz Prioritizes Public Safety In 2016 Budget,3
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/municipalitytophase-outkronostimekeeping 1242015.aspx,Municipality to Phase-out Kronos Time Keeping,3
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/pressavailabilitymlandpandchugachelectricassociationtoannouncepartnership.aspx,Press Availability: ML&P and Chugach Electric Association to Announce Partnership,3
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/pressavailabilitytointroducenewhomelesscoordinator.aspx,Press Availability to Introduce New Homeless Coordinator,3
www.muni.org,www.muni.org/departments/mayor/speeches/pages/2005stateofthecity.aspx,State of the City,3
www.muni.org,www.muni.org/departments/ocpd/development/addressing/pages/about.aspx,About Us,3
www.muni.org,www.muni.org/departments/ocpd/development/bsd/events/pages/default.aspx,Events,3
www.muni.org,www.muni.org/departments/ocpd/development/bsd/news/pages/outforcomment.aspx,Out for Comment,3
www.muni.org,www.muni.org/departments/ocpd/development/bsd/pages/bsdcontactus.aspx,BSD Contact Us,3
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/1_its.aspx,1_ITS,3
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/amats_aqac.aspx,amats_aqac,3
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/oshp.aspx,OS&HP,3
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/t21_17.aspx,"Title 21 Anchorage's land use regulations, development and design standards",3
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/t21_27.aspx,"Title 21 Anchorage's land use regulations, development and design standards",3
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/title21projectdescription.aspx,Title 21 Project Description,3
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/cbdplan1983.aspx,CBDPlan1983,3
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/housing2000.aspx,Housing 2000,3
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/prj_umed_finalplan.aspx,prj_umed_finalplan,3
www.muni.org,www.muni.org/departments/ocpd/planning/publicparticipation/pages/publicparticipation_testifying.aspx,PublicParticipation_Testifying,3
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/lotsize.aspx,Lot Size,3
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/sh_condusestandard.aspx,sh_CondUseStandard,3
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/appeals.aspx,Appeals,3
www.muni.org,www.muni.org/departments/oem/eoc/pages/financechief.aspx,Finance Section Chief,3
www.muni.org,www.muni.org/departments/oem/prepared/pages/avalanchesafety.aspx,Avalanche Safety,3
www.muni.org,www.muni.org/departments/oem/prepared/pages/kids.aspx,Kids,3
www.muni.org,www.muni.org/departments/parks/events/pages/yepsummer2015.aspx,YEP Summer 2015 Positions Open!,3
www.muni.org,www.muni.org/departments/parks/howdoi/pages/findoutaboutmotorizedboatsonlakes.aspx,Find out About Motorized Vehicles on Lakes?,3
www.muni.org,www.muni.org/departments/parks/howdoi/pages/findtheoffleashdogparks.aspx,Find the Off Leash Dog Areas?,3
www.muni.org,www.muni.org/departments/parks/pages/adaptedrec.aspx,Adapted Recreation,3
www.muni.org,www.muni.org/departments/parks/pages/baltoseppalafixit2015.aspx,Balto Seppala Fix-It 2015,3
www.muni.org,www.muni.org/departments/parks/pages/chestercreekprojectplan.aspx,Chester Creek Project Plan,3
www.muni.org,www.muni.org/departments/parks/pages/daverosefixit2015.aspx,Dave Rose Fix-It 2015,3
www.muni.org,www.muni.org/departments/parks/pages/default.aspx/,Parks and Recreation,3
www.muni.org,www.muni.org/departments/parks/pages/fnbptrailsplanprojectteam.aspx,FNBP Trails Plan Project Team,3
www.muni.org,www.muni.org/departments/parks/pages/iparks.aspx,I Parks,3
www.muni.org,www.muni.org/departments/parks/pages/kripaluyoga.aspx,Kripalu Yoga,3
www.muni.org,www.muni.org/departments/parks/pages/popcarrfixit2015.aspx,Pop Carr Fix-It 2015,3
www.muni.org,www.muni.org/departments/parks/pages/qparks.aspx,Q Parks,3
www.muni.org,www.muni.org/departments/parks/pages/scottishdance.aspx,Scottish Dance,3
www.muni.org,www.muni.org/departments/parks/pages/storytimewithflowers.aspx,Story Time with Flowers,3
www.muni.org,www.muni.org/departments/parks/pages/townsquare.aspx,Town Square,3
www.muni.org,www.muni.org/departments/parks/pages/uparks.aspx,U Parks,3
www.muni.org,www.muni.org/departments/parks/pages/valleyofthemoon.aspx,Valley of the Moon,3
www.muni.org,www.muni.org/departments/parks/trail/pages/trailreports2008.aspx,Trail Reports 2008,3
www.muni.org,www.muni.org/departments/police/pages/amundsenbio.aspx,Amundsen Bio,3
www.muni.org,www.muni.org/departments/police/pages/andersonbio.aspx,Anderson Bio,3
www.muni.org,www.muni.org/departments/police/pages/chiefannouncesnewpolicy.aspx,Chief Announces new Policy,3
www.muni.org,www.muni.org/departments/police/pages/flanniganbio.aspx,Flannigan Bio,3
www.muni.org,www.muni.org/departments/police/pages/ottebio.aspx,Otte Bio,3
www.muni.org,www.muni.org/departments/police/pages/smithbio.aspx,Smith Bio,3
www.muni.org,www.muni.org/departments/police/pressreleases/pages/anchoragepoliceinvestigateahomicidenear9thandingra.aspx,Anchorage Police Investigate a Homicide near 9th and Ingra,3
www.muni.org,www.muni.org/departments/police/pressreleases/pages/athrillthatcankill–apdofficerscatchtopspeeders.aspx,A Thrill that can Kill – APD Officers Catch Top Speeders,3
www.muni.org,www.muni.org/departments/police/pressreleases/pages/don’tpushyourluckstpatty’sweekend-apdrampsupduienforcement.aspx,Don’t Push Your Luck St. Patty’s Weekend - APD Ramps Up DUI Enforcement,3
www.muni.org,www.muni.org/departments/police/pressreleases/pages/policeinvestigaterobberyassaultineastanchorage.aspx,Police Investigate Robbery Assault in East Anchorage,3
www.muni.org,www.muni.org/departments/police/stats/pages/abingdon_labyrinth.aspx,Garden Path,3
www.muni.org,www.muni.org/departments/sws/events/pages/default.aspx,Events,3
www.muni.org,www.muni.org/departments/sws/pages/aboutsws.aspx,AboutSWS,3
www.muni.org,www.muni.org/departments/traffic/roads/pages/delays.aspx,Traffic Delays,3
www.muni.org,www.muni.org/departments/transit/anchorrides/pages/arrivalanddeparture.aspx,Arrival and Departure,3
www.muni.org,"www.muni.org/departments/transit/peoplemover/news/pages/proposition2,areawidebond.aspx","Proposition 2, Areawide Bond",3
www.muni.org,www.muni.org/departments/transit/peoplemover/news/pages/sewardsday2015.aspx,"Seward's Day Schedule March 30, 2015",3
www.muni.org,www.muni.org/departments/transit/peoplemover/news/pages/winterbiketoworkday-feb14.aspx,Winter Bike to Work Day - Feb 14,3
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/maps.aspx,"Maps, Routes and Schedules",3
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/mapsandschedules.aspx,(not set),3
www.muni.org,www.muni.org/departments/transit/sharearide/pages/carpoolcontact.aspx,Who can I contact about carpooling,3
www.muni.org,www.muni.org/departments/transit/sharearide/pages/joinvan.aspx,How can a person join an existing vanpool,3
www.muni.org,www.muni.org/departments/transit/sharearide/pages/nocar.aspx,"Can I carpool if I don't have a car",3
www.muni.org,www.muni.org/departments/transit/sharearide/pages/vansample.aspx,Can I try out a vanpool before I commit,3
www.muni.org,www.muni.org/departments/transit/sharearide/pages/vehicletype.aspx,What kind of vehicle is provided,3
www.muni.org,www.muni.org/departments/works/pages/pmeprojectdetails.aspx,Project Details,3
www.muni.org,www.muni.org/epayments/pages/rabiesvacc.aspx,Dog License Rabies Vaccination Requirement,3
