domain,page,page_title,pageviews
www.muni.org,"www.muni.org/departments/assembly/events/pages/worksessionreao2016-38,title1504152016.aspx","Worksession re AO 2016-38, Title 15",3
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/2015mainpg.aspx,2015MainPg,3
www.muni.org,www.muni.org/departments/budget/utilitiesenterprise/pages/2015apvutility.aspx,2015 apv utility,3
www.muni.org,www.muni.org/departments/budget/utilitiesenterprise/pages/2015mainpage.aspx,2015 Main Page,3
www.muni.org,www.muni.org/departments/employee_relations/pages/jol.aspx,(not set),3
www.muni.org,www.muni.org/departments/finance/property_appraisal/howdoi/pages/default.aspx,"How Do I's",3
www.muni.org,www.muni.org/departments/fire/howdoi/pages/buildingfirehazard.aspx,Building Fire Hazard,3
www.muni.org,www.muni.org/departments/fire/pressreleases/pages/070213afd rescinds burn ban.aspx,AFD Rescinds Burn Ban,3
www.muni.org,www.muni.org/departments/fire/prevention/events/pages/default.aspx,Events,3
www.muni.org,www.muni.org/departments/fire/training/pages/physicalabilitytest.aspx,Physical Ability Test,3
www.muni.org,www.muni.org/departments/health/admin/animal_control/news/pages/lowcostrabiesclinic2016.aspx,Low Cost Rabies Clinic 2016,3
www.muni.org,www.muni.org/departments/health/admin/environment/airq/pages/as_map.aspx,As_Map,3
www.muni.org,www.muni.org/departments/health/admin/environment/airq/pages/pm10rfp.aspx,pm10rfp,3
www.muni.org,www.muni.org/departments/health/admin/pages/grants.aspx,grants,3
www.muni.org,www.muni.org/departments/health/cemetery/pages/joclarkservice.aspx,J. Clark service,3
www.muni.org,www.muni.org/departments/health/cemetery/pages/jvandohrmannservice.aspx,J. VanDohrmann service,3
www.muni.org,www.muni.org/departments/health/directservices/pages/child.aspx,Child,3
www.muni.org,www.muni.org/departments/health/phip/csd/pages/hand.aspx,HAND Commission,3
www.muni.org,www.muni.org/departments/health/phip/csd/plansandreports/pages/caper.aspx,Consolidated Annual Performance Assessment Reports,3
www.muni.org,www.muni.org/departments/hlb/pages/contaminatedsites.aspx,MUNICIPAL PROPERTIES CONTAMINATED SITES INFORMATION,3
www.muni.org,www.muni.org/departments/internal_audit/pages/contactinfo.aspx,Contact Information,3
www.muni.org,www.muni.org/departments/internal_audit/pages/moreportlisting.aspx,M&O Report Listing,3
www.muni.org,www.muni.org/departments/internal_audit/pages/policereportlisting.aspx,Police Report Listing,3
www.muni.org,www.muni.org/departments/it/gisxx/pages/default.aspx,GIS and Mapping,3
www.muni.org,www.muni.org/departments/it/projects/pages/vm.aspx,Server Virtualization,3
www.muni.org,www.muni.org/departments/legal/civil/pages/previouslyownedvehicles.aspx,Previously Owned Vehicles,3
www.muni.org,www.muni.org/departments/legal/criminal/howdoi/pages/findoutaboutmycourtappearances.aspx,Find Out About My Court Appearances,3
www.muni.org,www.muni.org/departments/library/events/pages/051416cybersaturdaye-books@ll.aspx,Cyber Saturday: E-Books @LL,3
www.muni.org,www.muni.org/departments/library/kids/pages/default.aspx,Kids,3
www.muni.org,www.muni.org/departments/library/kids/pages/historicalfiction.aspx,Historical Fiction,3
www.muni.org,www.muni.org/departments/library/pages/directory.aspx,Directory,3
www.muni.org,www.muni.org/departments/library/pages/mission.aspx,Mission,3
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/20160425anchoragetransportationcommissionmeeting.aspx,Anchorage Transportation Commission Meeting,3
www.muni.org,www.muni.org/departments/mayor/boards/pages/membersusefulinformation.aspx,Members Useful Information,3
www.muni.org,www.muni.org/departments/mayor/boards/pages/udc20110413.aspx,Urban Design Commission Public Hearing,3
www.muni.org,www.muni.org/departments/mayor/pages/educationsummitparticipants.aspx,Education Summit Participants,3
www.muni.org,www.muni.org/departments/mayor/pages/moaemployeeoftheyear.aspx,MOA Employee of the Year,3
www.muni.org,www.muni.org/departments/mayor/pages/panhandling.aspx,Pan Handling,3
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzfinalizesofficeteam.aspx,Mayor Berkowitz Finalizes Office Team,3
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzselectsandrewhalcro.aspx,Mayor Berkowitz Selects Andrew Halcro To Lead the Anchorage Community Development Authority,3
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorrollsout‘wellnessonwheels’healthtrailer.aspx,"Mayor Rolls Out 'Wellness on Wheels' Health Trailer",3
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/municipalityofanchorageandstatedepartmentoflaborconvenehumantraffickingtaskforce.aspx,Municipality of Anchorage and State Department of Labor Convene Human Trafficking Task Force,3
www.muni.org,www.muni.org/departments/medical/pages/hra.aspx,How Can My Account Be Used?,3
www.muni.org,www.muni.org/departments/ocpd/development/addressing/pages/contactinfo.aspx,Contact Information,3
www.muni.org,www.muni.org/departments/ocpd/development/addressing/pages/faqs.aspx,FAQs,3
www.muni.org,www.muni.org/departments/ocpd/development/addressing/pages/newadd.aspx,New Address,3
www.muni.org,www.muni.org/departments/ocpd/development/bsd/pages/2000buildingcodearchive.aspx,2000 Building Code Archive,3
www.muni.org,www.muni.org/departments/ocpd/development/onsite/pages/default.aspx,(not set),3
www.muni.org,www.muni.org/departments/ocpd/development/onsite/pages/technical review board.aspx,Technical Review Board,3
www.muni.org,www.muni.org/departments/ocpd/development/onsite/pages/whatwedo.aspx,What We Do,3
www.muni.org,www.muni.org/departments/ocpd/pages/energyefficiency.aspx,Energy Efficiency,3
www.muni.org,www.muni.org/departments/ocpd/planning/amats/news/pages/pressrelease.aspx,Regional Household Travel Survey,3
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/about_policy.aspx,about_policy,3
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/gismaps.aspx,GIS Maps,3
www.muni.org,www.muni.org/departments/ocpd/planning/pages/pzcommission.aspx,PZcommission,3
www.muni.org,www.muni.org/departments/ocpd/planning/projects/anchlanduse/pages/2006anchoragebowllupmarchives.aspx,2006 Anchorage Bowl Land Use Plan Map Archives,3
www.muni.org,www.muni.org/departments/ocpd/planning/projects/anchlanduse/pages/anchorageindustriallandassessment.aspx,Anchorage Industrial Land Assessment,3
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/t21_7.aspx,"Title 21 Anchorage's land use regulations, development and design standards",3
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/title21rewriteprojectgirdwood.aspx,Title 21 Rewrite Project: Girdwood,3
www.muni.org,www.muni.org/departments/ocpd/planning/publicparticipation/pages/publicparticipation_pzc.aspx,PublicParticipation_PZC,3
www.muni.org,www.muni.org/departments/ocpd/planning/publicparticipation/pages/publicparticipation_whatcanido.aspx,PublicParticipation_WhatCanIDo,3
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/b2.aspx,B2,3
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/r11ins.aspx,R11ins,3
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/t.aspx,T,3
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/childcare.aspx,Child Care,3
www.muni.org,www.muni.org/departments/parks/howdoi/pages/findoutaboutmotorizedboatsonlakes.aspx,Find out About Motorized Vehicles on Lakes?,3
www.muni.org,www.muni.org/departments/parks/howdoi/pages/findoutwhichlakesarereadyforiceskating.aspx,Find Out Where I Can Swim?,3
www.muni.org,www.muni.org/departments/parks/pages/adopt-a-park.aspx,Adopt-A-Park,3
www.muni.org,www.muni.org/departments/parks/pages/adopt-a-trail.aspx,Adopt-A-Trail,3
www.muni.org,www.muni.org/departments/parks/pages/boxing.aspx,Boxing,3
www.muni.org,www.muni.org/departments/parks/pages/centennialparkcampgroundimprovements.aspx,Centennial Park Campground Improvements,3
www.muni.org,www.muni.org/departments/parks/pages/chestercreekphase2.aspx,Chester Creek Phase 2,3
www.muni.org,www.muni.org/departments/parks/pages/coastaltrailrehab.aspx,CoastalTrailRehab,3
www.muni.org,www.muni.org/departments/parks/pages/daverosefixit2015.aspx,Dave Rose Fix-It 2015,3
www.muni.org,www.muni.org/departments/parks/pages/girlscircle.aspx,Girls Circle,3
www.muni.org,www.muni.org/departments/parks/pages/gwskateparkrules.aspx,GW Skate Park Rules,3
www.muni.org,www.muni.org/departments/parks/pages/kincaidadventurecamp.aspx,Kincaid Adventure Camp,3
www.muni.org,www.muni.org/departments/parks/pages/nparks.aspx,N Parks,3
www.muni.org,www.muni.org/departments/parks/pages/parkplanningdocuments.aspx,Park Planning Documents,3
www.muni.org,"www.muni.org/departments/parks/pages/parkplanningfaq's.aspx","Park Planning FAQ'S",3
www.muni.org,www.muni.org/departments/parks/pages/pickleball.aspx,Pickleball,3
www.muni.org,www.muni.org/departments/parks/pages/tparks.aspx,T Parks,3
www.muni.org,www.muni.org/departments/parks/pages/tuesdaynightraces_results.aspx,Tuesday Night Races Results,3
www.muni.org,www.muni.org/departments/parks/pages/universitylakeparkmasterplan.aspx,University Lake Park Master Plan,3
www.muni.org,www.muni.org/departments/police/comaffairs/pages/cpted.aspx,Crime Prevention Through Environmental Design,3
www.muni.org,www.muni.org/departments/police/comaffairs/pages/crimepreventtips.aspx,Crime Prevention Tips,3
www.muni.org,www.muni.org/departments/police/comaffairs/pages/sexassltprevent.aspx,Sexual Assault Prevention,3
www.muni.org,www.muni.org/departments/police/forms/pages/tempcatererpermitapp.aspx,TempCatererPermitApp,3
www.muni.org,www.muni.org/departments/police/pages/fraudreport.aspx,Fraud Report,3
www.muni.org,www.muni.org/departments/police/pages/heunbio.aspx,Heun Bio,3
www.muni.org,www.muni.org/departments/police/pages/messagefromthechieffaithandconfidence.aspx,A Message from Chief Mew: Faith and Confidence,3
www.muni.org,www.muni.org/departments/police/pressreleases/pages/boydiesfollowingcollisionwithvehicle.aspx,Boy Dies Following Collision with Vehicle,3
www.muni.org,www.muni.org/departments/police/pressreleases/pages/manwantedonfelonychargesofassaultandmiw.aspx,Man Wanted on Felony Charges of Assault and MIW,3
www.muni.org,www.muni.org/departments/police/pressreleases/pages/policeseekmanwantedforsexualassaulttrespass.aspx,Police Seek Man Wanted for Sexual Assault/Trespass,3
www.muni.org,www.muni.org/departments/police/traffic/pages/schoolsafety.aspx,School Safety,3
www.muni.org,www.muni.org/departments/project_management/pages/survey.aspx,Survey,3
www.muni.org,www.muni.org/departments/project_management/pages/watershedmanagement.aspx,Watershed Management,3
www.muni.org,www.muni.org/departments/public_works_administration/publicart/pages/artcommittee.aspx,ArtCommittee,3
www.muni.org,www.muni.org/departments/public_works_administration/publicart/pages/default.aspx,Default,3
www.muni.org,www.muni.org/departments/traffic/pages/trafficcontrol.aspx,Traffic Control,3
www.muni.org,www.muni.org/departments/traffic/pages/trafficcourt.aspx,Traffic Court,3
www.muni.org,www.muni.org/departments/traffic/roads/pages/links.aspx,Links,3
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/u-pass.aspx,U-Pass,3
www.muni.org,www.muni.org/departments/transit/pressreleases/pages/newpublictransportationvehicleshittinganchoragestreets.aspx,New Public Transportation Vehicles Hitting Anchorage Streets,3
www.muni.org,www.muni.org/departments/transit/sharearide/pages/intovan.aspx,How do I get into a vanpool,3
www.muni.org,www.muni.org/departments/transit/sharearide/pages/programbenefits.aspx,Program Benefits,3
www.muni.org,www.muni.org/fastfacts/pages/transportation.aspx,Transportation,3
www.muni.org,www.muni.org/publicnotice/pages/2015c071.aspx,2015C071 W. Dimond Blvd Upgrade Phase 1,3
www.muni.org,www.muni.org/publicnotice/pages/2016b027furnishaqueousammonia.aspx,2016B027 Furnish Aqueous Ammonia,3
www.muni.org,www.muni.org/publicnotice/pages/2016b030–providejanitorialservices.aspx,2016B030 Provide Janitorial Services,3
www.muni.org,www.muni.org/publicnotice/pages/2016p003.aspx,2016P003 Provide Professional Background Check Services,3
www.muni.org,www.muni.org/publicnotice/pages/electioncommission04192016.aspx,ElectionCommission04192016,3
www.muni.org,www.muni.org/publicnotice/pages/ncl20160303.aspx,Registration of Non Conforming Lot,3
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2015-13501122016.aspx,Ordinance No. AO 2015-135 01122016,3
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2015-9609152015.aspx,Ordinance No. AO 2015-96 09152015,3
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2016-4404262016.aspx,Ordinance No. AO 2016-44 04262016,3
www.muni.org,www.muni.org/publicnotice/pages/pb20150107.aspx,Platting Board Public Hearing,3
www.muni.org,www.muni.org/publicnotice/pages/pbph20150401.aspx,Platting Board - Notice of Public Hearing,3
www.muni.org,www.muni.org/publicnotice/pages/regularassemblymeeting04262016.aspx,Regular Assembly Meeting 04262016,3
www.muni.org,www.muni.org/publicnotice/pages/wnrc-08192015.aspx,Watershed & Natural Resources Advisory Commission 08-19-2015,3
www.muni.org,www.muni.org/publicnotice/pages/zbeaph2016041416.aspx,Zoning Board of Examiners and Appeals-Notice of Public Hearing,3
www.muni.org,www.muni.org/searchcenter/pages/results.aspx#x0027;malley lrsa grid map,Results,3
gis.muni.org,gis.muni.org/coastalatlas/coastal_atlas.htm,"Anchorage, Alaska: The Official Municipality of Anchorage, Alaska website",2
www.muni.org,www.muni.org/2016ancbondinfo/pages/publicsafetybonds.aspx,Public Safety Bonds,2
www.muni.org,www.muni.org/cityviewportal/account/resetpasswordrequest,Reset Password - CityView Portal,2
www.muni.org,www.muni.org/cityviewportal/ombudsman/newcomplaint,Submit a New Complaint - CityView Portal,2
www.muni.org,www.muni.org/departments/aerc/pages/equalrightstraining.aspx,Equal Rights 101: Free Online Training,2
www.muni.org,www.muni.org/departments/aerc/pages/faq.aspx,FAQ,2
www.muni.org,www.muni.org/departments/apfrs/pages/newsletters.aspx,Newsletters,2
www.muni.org,www.muni.org/departments/apfrs/pages/planii.aspx,Plan II,2
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/ballotpropositions2014.aspx,Ballot Propositions 2014,2
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/disclosure.aspx,Campaign Statements & Disclosure,2
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/electionresults.aspx,(not set),2
www.muni.org,www.muni.org/departments/assembly/clerk/pages/boardofadjustment.aspx,Board of Adjustment,2
www.muni.org,www.muni.org/departments/assembly/clerk/pages/records.aspx,Record Requests,2
www.muni.org,www.muni.org/departments/assembly/events/pages/010711ws4.aspx,Worksession RE: Parking Charter Amendment,2
www.muni.org,www.muni.org/departments/assembly/events/pages/012910ws.aspx,WORKSESSION - Residentional Property Tax Exemption,2
www.muni.org,www.muni.org/departments/assembly/events/pages/10082011senior.aspx,Chugiak-Eagle River Senior Center,2
www.muni.org,www.muni.org/departments/assembly/events/pages/alaskapolicememorialday05082015.aspx,Alaska Police Memorial Day Ceremony,2
www.muni.org,www.muni.org/departments/assembly/events/pages/anchoragelegislativecaucuspublicmeeting22214.aspx,Anchorage Legislative Caucus Public Meeting,2
www.muni.org,www.muni.org/departments/assembly/events/pages/anchoragepolicedepartmentgraduationceremony032414.aspx,Anchorage Police Department Graduation Ceremony,2
www.muni.org,www.muni.org/departments/assembly/events/pages/assemblylunchtour04222016.aspx,Assembly Lunch & Tour,2
www.muni.org,www.muni.org/departments/assembly/events/pages/budgetandfinancecommitteemeeting04212016.aspx,Budget and Finance Committee Meeting,2
www.muni.org,www.muni.org/departments/assembly/events/pages/on-siteprojecttour-mlpplant2aexpansionproject08012014.aspx,On-site Project Tour-ML&P Plant 2A Expansion Project,2
www.muni.org,www.muni.org/departments/assembly/events/pages/ordinancenoao2013-146.aspx,NOTICE OF MUNICIPAL ASSEMBLY PUBLIC HEARINGS: Ordinance No. AO 2013-146,2
www.muni.org,"www.muni.org/departments/assembly/events/pages/publichearingsscheduledfortheregularassemblymeetingofmarch22,2016030222016.aspx","Public Hearings Scheduled for the Regular Assembly Meeting of March 22, 2016",2
www.muni.org,"www.muni.org/departments/assembly/events/pages/publichearingsscheduledfortheregularassemblymeetingofmarch22,201603222016.aspx","Public Hearings Scheduled for the Regular Assembly Meeting of March 22, 2016",2
www.muni.org,www.muni.org/departments/assembly/events/pages/regularassemblymeeting04122016.aspx,Regular Assembly Meeting,2
www.muni.org,www.muni.org/departments/assembly/events/pages/worksessionrezcomonthlyreports04282016.aspx,Worksession re ZCo. Monthly Reports,2
www.muni.org,www.muni.org/departments/assembly/pages/budgetandfinancecommittee.aspx,BudgetandFinanceCommittee,2
www.muni.org,www.muni.org/departments/budget/operatingarchive/pages/default.aspx,Budget Advisory Commission,2
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/2008-09apvggob.aspx,2008-09 Apv GGOB,2
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/2008ggob.aspx,2008 GGOB,2
www.muni.org,www.muni.org/departments/budget/utilitiesenterprise/pages/2013ppsdutil.aspx,2013 ppsd Util,2
www.muni.org,www.muni.org/departments/employee_relations/howdoi/pages/getnotified.aspx,Get Notified of a Job Opening,2
www.muni.org,www.muni.org/departments/finance/property_appraisal/mobhome/pages/appealassessment.aspx,Appeal Assessment,2
www.muni.org,www.muni.org/departments/finance/property_appraisal/mobhome/pages/taxcertificate.aspx,Tax Certificate,2
www.muni.org,www.muni.org/departments/finance/property_appraisal/pages/default.aspx,(not set),2
www.muni.org,www.muni.org/departments/finance/treasury/dcf/pages/dcffrequentlyaskedquestions.aspx,DCF Frequently Asked Questions,2
www.muni.org,www.muni.org/departments/finance/treasury/proptax/pages/downtownimprovementdistrictassessment.aspx,Downtown Improvement District Assessment,2
www.muni.org,www.muni.org/departments/fire/pages/contact.aspx,Contact,2
www.muni.org,www.muni.org/departments/fire/pressreleases/pages/051314 burning restrictions.aspx,High Fire Danger,2
www.muni.org,www.muni.org/departments/fire/pressreleases/pages/090712windstormdebrisdisposalatwoodlots.aspx,Wind Storm Debris Disposal at Wood Lots,2
www.muni.org,www.muni.org/departments/health/admin/environment/airq/pages/carbonmonoxide.aspx,CarbonMonoxide,2
www.muni.org,www.muni.org/departments/health/cemetery/pages/agallahornservice.aspx,A. Gallahorn service,2
www.muni.org,www.muni.org/departments/health/cemetery/pages/nherservice.aspx,N. Her service,2
www.muni.org,www.muni.org/departments/health/cemetery/pages/svaivaiservice.aspx,S. Vaivai service,2
www.muni.org,www.muni.org/departments/health/pages/healthandhumanservicescommission.aspx,Health and Human Services Commission,2
www.muni.org,www.muni.org/departments/hlb/pages/mappingapplication.aspx,Mapping Application,2
www.muni.org,www.muni.org/departments/hlb/pages/plan.aspx,HLB Annual Work Program & 5-Year Management Plan,2
www.muni.org,www.muni.org/departments/internal_audit/pages/2015sunsets.aspx,2015Sunsets,2
www.muni.org,www.muni.org/departments/internal_audit/pages/2016_sunsets.aspx,2016_Sunsets,2
www.muni.org,www.muni.org/departments/library/events/pages/050716themagicyarnproject@loussac.aspx,The Magic Yarn Project @Loussac,2
www.muni.org,www.muni.org/departments/library/events/pages/051016techtuesdaypracticetestsandtutorials@ll.aspx,Tech Tuesday: Practice Tests and Tutorials @LL,2
www.muni.org,www.muni.org/departments/library/events/pages/051416codecamp@loussac.aspx,Code Camp @Loussac,2
www.muni.org,www.muni.org/departments/library/events/pages/413boardgamers@loussac.aspx,Anchorage Board Gamers Group @Loussac,2
www.muni.org,www.muni.org/departments/library/howdoi/pages/bustolibrary.aspx,Take a Bus to the Library?,2
www.muni.org,www.muni.org/departments/library/howdoi/pages/faxscan.aspx,Send a fax or scan a document at the Library,2
www.muni.org,www.muni.org/departments/library/howdoi/pages/newspapers.aspx,Find Old Newspapers?,2
www.muni.org,www.muni.org/departments/library/kids/events/pages/teenadvisoryboard.aspx,Teen Advisory Board,2
www.muni.org,www.muni.org/departments/library/kids/pages/bravingbully.aspx,Braving the Bully,2
www.muni.org,www.muni.org/departments/library/kids/pages/coolbooksforkids.aspx,Cool Books for Kids,2
www.muni.org,www.muni.org/departments/library/pages/mayorsconfroom.aspx,"Mayor's Conference Room",2
www.muni.org,www.muni.org/departments/mayor/arra/pages/tipsfornonprofitsseekingarragrantopportunities.aspx,Tips for Nonprofits Seeking ARRA Grant Opportunities,2
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/060309pbph.aspx,Platting Board Public Hearing,2
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/120209awwu.aspx,AWWU Board of Directors,2
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/20150518anchoragetransportationcommissionmeeting.aspx,Anchorage Transportation Commission Meeting,2
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/acabmeeting072013.aspx,Animal Control Advisory Board Meeting,2
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/apfrsinvestmentcommitteemeeting04-14-16.aspx,APFRS Investment Committee Meeting 04-14-16,2
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/chugiakeagleriveradvisoryboardmeeting04302016.aspx,Chugiak Eagle River Advisory Board Meeting,2
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/erc_bosevent_dec2010.aspx,ER/C Park Board of Supervisors Monthly Meeting,2
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/roadboardfeb22.aspx,CBERRRSA Board of Supervisors Meeting,2
www.muni.org,www.muni.org/departments/mayor/boards/psac/pages/lyndalzaugg.aspx,Lynda L. Zaugg,2
www.muni.org,www.muni.org/departments/mayor/boards/sistercities/pages/darwinphotogallery.aspx,Darwin Photo Gallery,2
www.muni.org,www.muni.org/departments/mayor/boards/sistercities/pages/incheonphotogallery.aspx,Incheon Photo Gallery,2
www.muni.org,www.muni.org/departments/mayor/boards/sistercities/pages/tromsophotogallery.aspx,Tromso Photo Gallery,2
www.muni.org,www.muni.org/departments/mayor/pages/cityrecruitingelectionworkers.aspx,City recruiting election workers,2
www.muni.org,www.muni.org/departments/mayor/pages/drgorman.aspx,Dr Gorman,2
www.muni.org,www.muni.org/departments/mayor/pages/moaseeks2013summerinternapplicants.aspx,MOA Seeks Summer Intern Applicants,2
www.muni.org,www.muni.org/departments/mayor/pages/responsiblelaboract.aspx,Responsible Labor Act,2
www.muni.org,www.muni.org/departments/mayor/pages/whogovernsme.aspx,Who Governs Me,2
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/anchoragebowllanduseplanreleased03012016.aspx,Anchorage Bowl Land Use Plan Released,2
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/anchoragewinscompetitiveawardtoplanforeconomicandfiscalhealth.aspx,Anchorage Wins Competitive Award to Plan for Economic and Fiscal Health,2
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorapprovesanti-bullyingworkplacepolicy.aspx,Mayor Approves Anti-Bullying Workplace Policy,2
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzannouncesanchoragecommunitygrantawardees.aspx,Mayor Berkowitz Announces Anchorage Community Grant Awardees,2
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzappointsanamericanswithdisabilitiesact(ada)coordinatorformunicipalityofanchorage.aspx,Mayor Berkowitz Appoints An Americans With Disabilities Act (ADA) Coordinator For Municipality of Anchorage,2
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorhiresnewanchoragepolicechief.aspx,Mayor Hires New Anchorage Police Chief,2
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorhiresnewplanningdirector.aspx,Mayor Hires New Planning Director,2
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/pressavailabilitymlandpandchugachelectricassociationtoannouncepartnership.aspx,Press Availability: ML&P and Chugach Electric Association to Announce Partnership,2
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/theanchoragefiredepartmentdiversifiesresourcedeploymenttomeetthegrowingneedsofthecommunity.aspx,The Anchorage Fire Department diversifies resource deployment to meet the growing needs of the community,2
www.muni.org,www.muni.org/departments/mayor/speeches/pages/2004alaskacivicconventioncenterfinalistannouncement.aspx,Alaska Civic & Convention Center Finalist Announcement,2
www.muni.org,www.muni.org/departments/merrill_field/pages/masterplan.aspx,Master Plan,2
www.muni.org,www.muni.org/departments/ocpd/development/addressing/pages/archivenews.aspx,News Archive,2
www.muni.org,www.muni.org/departments/ocpd/development/bsd/pages/2003buildingcodearchive.aspx,2003 Building Code Archive,2
www.muni.org,www.muni.org/departments/ocpd/development/onsite/pages/glossary.aspx,On-Site Glossary,2
www.muni.org,www.muni.org/departments/ocpd/development/pages/contacts.aspx,Contacts,2
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/about_ppp.aspx,about_ppp,2
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/about_tac.aspx,about_tac,2
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/airqualityandpm10.aspx,Air Quality and PM10,2
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/amats_aqac.aspx,amats_aqac,2
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/documents.aspx,Documents,2
www.muni.org,www.muni.org/departments/ocpd/planning/physical/envplanning/pages/wetlandpermit.aspx,Wetland Permit,2
www.muni.org,www.muni.org/departments/ocpd/planning/physical/pages/areastudies.aspx,Special Site and Area Studies,2
www.muni.org,www.muni.org/departments/ocpd/planning/projects/girdwood/pages/default.aspx,Girdwood Area Plan Update,2
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/archiveddocuments.aspx,Archived Documents,2
www.muni.org,www.muni.org/departments/ocpd/planning/projects/t21/pages/title21faq.aspx,Title 21 FAQ,2
www.muni.org,www.muni.org/departments/ocpd/planning/projects/westanch/pages/default.aspx,Default,2
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/downtownseismicassessment.aspx,Downtown Seismic Assessment,2
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/girdwoodareaplan.aspx,Girdwood Area Plan,2
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/westanchoragedistrictplan.aspx,West Anchorage District Plan,2
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/wetlsmgmtplan.aspx,Wetlands Management Plan,2
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/af.aspx,AF,2
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/airportheight.aspx,Airport Height Zones,2
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/b4.aspx,B4,2
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/ro.aspx,RO,2
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/npdes.aspx,NPDES,2
www.muni.org,www.muni.org/departments/oem/eoc/pages/imtgobags.aspx,IMT Go Bag Checklist,2
www.muni.org,www.muni.org/departments/oem/prepared/pages/avalanchesafety.aspx,Avalanche Safety,2
www.muni.org,www.muni.org/departments/oem/prepared/pages/kids.aspx,Kids,2
www.muni.org,www.muni.org/departments/operations/pages/graffiti.aspx,Graffiti Busters,2
www.muni.org,www.muni.org/departments/operations/streets/summermaintenance/pages/asphaltrepair-rap(recycledasphalt).aspx,Asphalt Repair - RAP (Recycled Asphalt),2
www.muni.org,www.muni.org/departments/parks/events/pages/cstcommunitygardenfixit2016.aspx,C St Community Garden Fix It,2
www.muni.org,www.muni.org/departments/parks/howdoi/pages/findinformationonwhereplaypaintball.aspx,Find Information on Paintball?,2
www.muni.org,www.muni.org/departments/parks/howdoi/pages/findtheoffleashdogparks.aspx,Find the Off Leash Dog Areas?,2
www.muni.org,www.muni.org/departments/parks/howdoi/pages/reservekincaidoutdoorcenter.aspx,Reserve Kincaid Outdoor Center?,2
www.muni.org,www.muni.org/departments/parks/pages/adopt-a-garden.aspx,Adopt-A-Garden,2
www.muni.org,www.muni.org/departments/parks/pages/basketweaving.aspx,Basketweaving,2
www.muni.org,www.muni.org/departments/parks/pages/beachparty.aspx,Beach Party,2
